25166,spye4m,1987-06-04,227,0
25167,agillman4n,1973-06-22,194,0
25168,alage4o,1975-02-27,148,0
25169,lmaas4p,1995-10-26,48,0
25170,cgunthorp4q,1995-03-20,132,0
25171,dluxon4r,1972-09-24,52,0
25172,cshepstone4s,1997-07-20,48,0
25173,jmacvay4t,1973-03-22,238,0
25174,wegiloff4u,1998-11-01,122,0
25175,sgiacomello4v,1956-10-31,87,0
25176,mgowrie4w,1956-10-22,132,0
25177,dnorrie4x,1997-11-21,52,0
25178,rfiloniere4y,1968-07-03,132,0
25179,paronoff4z,1967-04-23,60,0
25180,dandrzejowski50,1959-09-16,238,0
25181,mlineham51,1955-07-04,9,0
25182,cvillaron52,1961-11-07,194,0
25183,ohuleatt53,1996-10-14,58,0
25184,wdoddemeede54,1996-03-10,46,0
25185,fbart55,1951-04-05,132,0
25186,llahrs56,1968-08-14,52,0
25187,bhuke57,1977-07-23,194,0
25188,jburtonwood58,1975-10-28,132,0
25189,fbenitti59,1966-09-30,166,0
25190,jmartschke5a,1967-08-21,166,0
25191,fstormes5b,1971-11-21,132,0
25192,cbleeze5c,1961-12-20,132,0
25193,adetoile5d,1980-01-20,145,0
25194,fkahane5e,1976-11-26,46,0
25195,nlukianovich5f,1999-04-02,132,0
25196,mnaptine5g,1980-02-04,132,0
25197,horpin5h,1954-11-18,132,0
25198,raubury5i,1976-01-09,132,0
25199,bkort5j,2000-05-10,238,0
25200,rpapachristophorou5k,1972-08-05,77,0
25201,ghaistwell5l,1979-05-16,238,0
25202,kskeermor5m,1960-01-10,52,0
25203,kvansaltsberg5n,1950-09-10,132,0
25204,gwimbridge5o,1974-01-13,194,0
25205,btulk5p,1958-04-26,77,0
25206,awilfing5q,1989-03-30,132,0
25207,bchaney5r,1966-03-03,46,0
25208,isnowman5s,1975-04-20,43,0
25209,manstead5t,1988-08-28,238,0
25210,thaselwood5u,1997-10-25,212,0
25211,cmcpeake5v,1977-12-16,227,0
25212,lgare5w,1975-06-16,238,0
25213,rtolworth5x,1959-02-04,132,0
25214,fpecey5y,1994-01-12,238,0
25215,cpetyanin5z,1980-05-24,70,0
25216,mmcclounan60,1991-01-14,238,0
25217,npeddar61,1990-02-08,227,0
25218,aboich62,1980-09-03,132,0
25219,kewence63,1948-10-21,132,0
25220,biori64,1961-10-05,177,0
25221,dpalombi65,1980-09-21,21,0
25222,rargyle66,1972-12-21,161,0
25223,mdorbon67,1967-03-08,87,0
25224,bsafont68,1985-07-27,194,0
25225,lesbrook69,1999-07-22,100,0
25226,jkirvin6a,1954-08-09,194,0
25227,vkermon6b,1961-10-21,132,0
25228,bthoday6c,1974-12-14,153,0
25229,elening6d,1991-03-05,132,0
25230,rwims6e,1980-02-10,46,0
25231,cvreede6f,1981-12-08,125,0
25232,tjarrold6g,1977-12-07,52,0
25233,vgiller6h,1952-11-10,132,0
25234,rbaggaley6i,1954-03-21,131,0
25235,adudin6j,1996-02-13,132,0
25236,kmckenna6k,1970-12-31,132,0
25237,gcullum6l,1989-07-21,42,0
25238,cledingham6m,1999-12-02,100,0
25239,abielfeldt6n,1966-11-29,137,0
25240,nlumsdall6o,1973-09-23,81,0
25241,khacquard6p,1977-01-28,52,0
25242,bsnellman6q,1966-11-27,46,0
25243,uondrak6r,1995-12-31,194,0
25244,rbreffit6s,1995-07-17,227,0
25245,lgaynsford6t,1986-09-25,44,0
25246,jkingwell6u,1972-01-09,60,0
25247,ejopke6v,1953-09-01,132,0
25248,boloughran6w,1984-02-20,104,0
25249,orival6x,1976-10-24,132,0
25250,jdunphy6y,1953-11-03,132,0
25251,dbirrell6z,1951-08-10,132,0
25252,mbudgey70,1977-06-06,77,0
25253,cjeynes71,1964-08-31,238,0
25254,ehaggith72,1983-11-15,162,0
25255,jdurdy73,1989-07-15,115,0
25256,vbedow74,1999-03-29,132,0
25257,ntitman75,1973-03-16,46,0
25258,alovejoy76,2000-01-17,220,0
25259,ealdhous77,1971-09-15,132,0
25260,cprose78,1987-09-11,52,0
25261,jsowten79,1988-03-21,40,0
25262,gallewell7a,1993-08-21,43,0
25263,ddarbey7b,1952-04-21,220,0
25264,civy7c,1963-05-07,43,0
25265,nroullier7d,1956-06-06,46,0
25266,lfruchter7e,1951-11-23,98,0
25267,aputt7f,1952-01-31,46,0
25268,descott7g,1966-07-23,74,0
25269,jgatteridge7h,1968-06-26,43,0
25270,mbiggadike7i,1979-06-08,132,0
25271,ksedgeworth7j,1994-02-10,78,0
25272,aelphey7k,1976-02-25,1,0
25273,jlamble7l,1984-08-14,238,0
25274,osmeuin7m,1997-04-19,217,0
25275,obeagley7n,1987-04-10,220,0
25276,fmorse7o,1967-09-16,100,0
25277,agale7p,1972-11-07,148,0
25278,gcalrow7q,1976-08-06,104,0
25279,arandals7r,2000-04-06,132,0
25280,adolohunty7s,1997-06-12,219,0
25281,vkullmann7t,1956-05-16,214,0
25282,syosevitz7u,1971-12-12,82,0
25283,dgogarty7v,1991-01-29,143,0
25284,imccomish7w,1957-05-05,77,0
25285,wechallier7x,1996-09-19,122,0
25286,tpoulsum7y,1969-08-16,238,0
25287,rdryden7z,1984-02-16,46,0
25288,dvanderson80,1969-07-27,41,0
25289,tbeckers81,1990-10-24,157,0
25290,soxlee82,1954-04-06,220,0
25291,dpeyton83,1970-09-16,194,0
25292,edecaroli84,1959-07-06,15,0
25293,agyde85,1951-06-25,104,0
25294,fcoetzee86,1988-10-13,59,0
25295,iridler87,1971-11-03,219,0
25296,bcassel88,1973-02-27,132,0
25297,phaestier89,1952-06-13,133,0
25298,hblamphin8a,1971-06-06,238,0
25299,estelfox8b,1963-06-06,132,0
25300,dbolter8c,1964-03-28,233,0
25301,lsimanenko8d,1980-05-03,46,0
25302,dmaccarter8e,1972-07-04,194,0
25303,rmcaw8f,1985-01-24,74,0
25304,gtroman8g,1997-10-16,132,0
25305,acrannell8h,1954-11-05,102,0
25306,tgrigoletti8i,1994-04-18,238,0
25307,hstollmeyer8j,1974-05-13,46,0
25308,mstilwell8k,1963-08-05,69,0
25309,dhellikes8l,1977-02-25,159,0
25310,ogoldspink8m,1994-12-02,132,0
25311,meykelbosch8n,1986-11-05,100,0
25312,dbrimicombe8o,1966-06-30,132,0
25313,prichter8p,1990-03-17,238,0
25314,lgyenes8q,1968-02-01,219,0
25315,mmontague8r,1951-04-15,44,0
25316,jhebard8s,1960-11-11,239,0
25317,abatter8t,1958-09-24,78,0
25318,gchrstine8u,1957-02-05,100,0
25319,tberge8v,1974-07-08,143,0
25320,jwrefford8w,1968-02-28,52,0
25321,ccomelini8x,1960-07-23,132,0
25322,nglass8y,1964-10-26,25,0
25323,emcclory8z,1955-09-30,212,0
25324,rhambric90,1985-02-11,132,0
25325,priddick91,1977-04-18,132,0
25326,atanman92,1985-03-14,238,0
25327,whutcheson93,2000-04-12,157,0
25328,cpumphreys94,1976-05-14,238,0
25329,nfleis95,1951-11-03,52,0
25330,pastall96,1961-05-19,52,0
25331,khensmans97,1989-08-26,202,0
25332,zgothup98,1954-04-10,220,0
25333,ariseley99,1984-07-10,145,0
25334,bmaccallister9a,1997-11-06,43,0
25335,jseggie9b,1983-05-22,101,0
25336,dmendoza9c,1953-12-01,132,0
25337,acockings9d,1970-04-26,238,0
25338,ddaintrey9e,1959-04-23,238,0
25339,npodd9f,1990-09-06,194,0
25340,frivilis9g,1980-04-08,31,0
25341,ahansana9h,1989-08-15,46,0
25342,yruff9i,1977-03-04,238,0
25343,msobczak9j,1953-06-30,212,0
25344,ldalmon9k,1995-12-15,238,0
25345,ccund9l,1966-10-23,194,0
25346,cbullingham9m,1985-09-07,240,0
25347,nhuddleston9n,1974-02-11,73,0
25348,tfolini9o,1994-08-15,148,0
25349,ahercules9p,1980-10-16,46,0
25350,jgooms9q,1991-03-21,201,0
25351,gshelf9r,1987-06-26,172,0
25352,twash9s,1960-07-27,194,0
25353,mgorch9t,1969-10-13,145,0
25354,sbertome9u,1952-11-24,219,0
25355,hroff9v,1968-05-18,102,0
25356,bcattrall9w,1959-09-21,220,0
25357,eabrams9x,1991-07-04,77,0
25358,cespinos9y,1951-09-23,132,0
25359,mpassy9z,1979-04-27,219,0
25360,igrundlea0,1954-12-09,124,0
25361,mawtya1,1973-04-12,132,0
25362,ibarkea2,1992-08-18,238,0
25363,jdana3,1989-02-23,238,0
25364,atuckwella4,1952-08-11,238,0
25365,kvandrilla5,1959-05-27,46,0
25366,vhurwortha6,1991-01-11,194,0
25367,fyerringtona7,1962-09-20,46,0
25368,stixalla8,1958-08-27,132,0
25369,mickovica9,1954-06-12,21,0
25370,dparamoreaa,1995-09-06,46,0
25371,tmallockab,1972-12-03,176,0
25372,gfoleyac,1973-04-21,212,0
25373,jblackiead,1949-09-23,148,0
25374,hevaae,1953-10-03,220,0
25375,jmehargaf,1986-07-06,132,0
25376,lgavrielliag,2000-01-22,46,0
25377,krennebachah,1996-09-06,131,0
25378,dlatterai,1970-01-08,220,0
25379,dlyfieldaj,1979-12-07,238,0
25380,rfairhamak,1974-08-03,43,0
25381,hlorrieal,1980-09-26,157,0
25382,mvieyraam,1955-05-19,162,0
25383,asnooksan,1949-12-30,132,0
25384,bcasollaao,1949-11-30,30,0
25385,vcayetteap,1974-08-06,194,0
25386,edybellaq,1952-01-17,99,0
25387,gaggusar,1959-10-19,46,0
25388,dtebbutas,1999-07-04,77,0
25389,kstonhardat,1969-02-25,52,0
25390,ktrowlerau,1960-11-24,194,0
25391,dlowersonav,1964-08-24,219,0
25392,jcumberlidgeaw,1999-01-23,212,0
25393,jbuckleighax,2000-02-26,122,0
25394,hcumbridgeay,1955-03-19,104,0
25395,ykenelinaz,1965-12-12,42,0
25396,mbillisonb0,1960-09-01,46,0
25397,taldcorneb1,1957-07-23,227,0
25398,llewintonb2,1971-02-09,147,0
25399,bcicettib3,1965-08-26,132,0
25400,meilhertsenb4,1952-11-20,132,0
25401,emelbertb5,1952-03-20,69,0
25402,mbroxisb6,1978-01-09,189,0
25403,mclowneyb7,1959-04-02,178,0
25404,dmallordb8,1952-10-04,122,0
25405,sdollimoreb9,1997-07-10,81,0
25406,mmylanba,1970-07-30,219,0
25407,dchateaubb,1982-08-24,99,0
25408,mvasilicbc,1998-09-30,74,0
25409,sbirdwhistlebd,1986-02-25,238,0
25410,lgibbonbe,1954-12-28,142,0
25411,jgiacobinibf,1985-03-15,178,0
25412,tjaggsbg,1987-08-03,58,0
25413,galejandribh,1980-09-08,160,0
25414,nmattinglybi,1979-11-10,77,0
25415,jcarrollbj,1999-06-01,60,0
25416,sgomersallbk,1975-03-24,238,0
25417,lsterrickbl,1997-12-22,212,0
25418,tmusselwhitebm,1996-03-13,46,0
25419,wkiddlebn,1966-12-02,132,0
25420,llevertonbo,1987-07-30,227,0
25421,dbrunottibp,1985-10-14,77,0
25422,ljouhningbq,1993-05-08,194,0
25423,mmyhillbr,1950-06-19,132,0
25424,twynettbs,1956-12-02,194,0
25425,mhallbirdbt,1972-02-26,74,0
25426,lboatmanbu,1989-10-13,52,0
25427,lhegelbv,1956-04-14,125,0
25428,fmcallesterbw,1951-11-29,132,0
25429,mmorrantbx,1961-12-15,48,0
25430,rbrackby,1956-09-22,46,0
25431,calderseybz,1950-02-22,132,0
25432,jbranchflowerc0,1965-07-24,219,0
25433,atonksc1,1987-12-17,132,0
25434,aaugiec2,1983-12-28,157,0
25435,cbleakmanc3,1996-05-05,157,0
25436,jcoltanc4,1969-08-30,238,0
25437,apinxtonc5,1993-10-16,132,0
25438,aarnaldic6,1949-04-05,132,0
25439,dhalpeinec7,1965-01-12,132,0
25440,bculbertc8,1986-03-02,52,0
25441,eempletonc9,1967-03-03,52,0
25442,cfaierca,1976-12-11,73,0
25443,lwederellcb,1998-02-28,238,0
25444,pkamallcc,1996-01-09,132,0
25445,smilazzocd,1985-09-10,238,0
25446,bgiottoce,1972-11-21,227,0
25447,gsterkecf,1952-07-08,40,0
25448,hilyinykhcg,1987-07-13,125,0
25449,akrzyzaniakch,1957-11-22,132,0
25450,rkubanekci,1962-10-07,194,0
25451,mtomikcj,1974-04-22,132,0
25452,jmeekinck,1952-09-13,238,0
25453,broscampcl,1965-01-23,177,0
25454,bblandcm,1989-12-09,24,0
25455,hcoverdalecn,1990-01-21,46,0
25456,acuttlesco,1960-12-14,122,0
25457,mtaggettcp,1950-07-03,132,0
25458,ebartolicq,1975-04-19,46,0
25459,mcoundleycr,1953-03-03,153,0
25460,jheinssencs,1958-10-24,132,0
25461,bcleatherowct,1975-01-07,112,0
25462,amaxtedcu,1951-09-13,212,0
25463,gzanioletticv,1982-12-02,194,0
25464,rswiggercw,1992-01-20,132,0
25465,sitzigcx,1968-07-24,132,0
25466,dellarcy,1998-04-11,46,0
25467,gscanloncz,1953-01-27,132,0
25468,sbuckseyd0,1960-03-15,238,0
25469,wdittd1,1960-10-02,191,0
25470,gmedinad2,1995-12-14,238,0
25471,hparsleyd3,2000-06-16,104,0
25472,sgeartyd4,1965-06-14,238,0
25473,ademendozad5,1995-07-14,74,0
25474,amatteonid6,1992-09-18,43,0
25475,alatheed7,1985-10-26,132,0
25476,sgarletted8,1985-07-14,178,0
25477,ohannyd9,1964-11-18,212,0
25478,wmollisonda,1956-04-10,77,0
25479,kmeckiffdb,1999-07-31,220,0
25480,tweardc,1955-11-19,132,0
25481,dpopeleydd,1987-11-06,132,0
25482,hgodlontonde,1994-04-16,46,0
25483,lpatridgedf,1968-04-21,74,0
25484,tkrojndg,1977-12-26,238,0
25485,cbushilldh,1989-04-23,77,0
25486,ibassforddi,1970-05-04,132,0
25487,ccrickettdj,1975-08-24,132,0
25488,nnillesdk,2000-09-20,135,0
25489,dmcneadl,1966-05-15,46,0
25490,bnorthendm,1988-12-11,238,0
25491,myacobdn,1954-01-29,136,0
25492,eangelodo,1980-07-06,227,0
25493,ajewersdp,1961-11-01,181,0
25494,hspavendq,1954-07-31,212,0
25495,dsizedr,1993-02-13,132,0
25496,lflahyds,1975-07-14,46,0
25497,dnewcomedt,1954-11-20,132,0
25498,acurldu,1986-12-27,52,0
25499,kmasidv,1997-08-18,225,0
25500,glinnemanndw,1969-08-24,132,0
25501,bgoodluddx,1996-01-29,77,0
25502,bwarendy,1994-12-13,36,0
25503,honraetdz,1967-02-16,59,0
25504,lhorleye0,1983-12-14,153,0
25505,dgokese1,1972-11-14,46,0
25506,ahawkridgee2,1971-03-05,132,0
25507,wfeedomee3,1952-05-08,220,0
25508,bmarriane4,1999-09-09,238,0
25509,tludye5,1978-12-20,77,0
25510,asruttone6,1962-10-20,132,0
25511,mbeazee7,1972-06-11,70,0
25512,icomelinie8,1958-06-18,132,0
25513,epocockee9,1973-07-19,122,0
25514,gswantonea,1970-04-12,162,0
25515,dyepiskoveb,1970-05-16,62,0
25516,fspaingowerec,1970-06-28,74,0
25517,adoohaned,1986-05-27,132,0
25518,rkrzysztofiakee,1976-09-13,100,0
25519,dnazaretef,1952-09-15,184,0
25520,kgrestieeg,1955-01-07,212,0
25521,dsmitherameh,1952-08-19,147,0
25522,wcammisei,1955-07-09,66,0
25523,ggomersalej,1981-02-22,20,0
25524,mbuntonek,1973-03-30,239,0
25525,tbosleyel,1967-11-18,194,0
25526,bstitcherem,1962-01-23,153,0
25527,sreaen,1969-08-06,46,0
25528,sandreneo,1967-11-14,46,0
25529,rrikelep,1989-03-18,132,0
25530,cwateridgeeq,1982-05-12,115,0
25531,fbettamer,1969-02-08,166,0
25532,nwalentynowiczes,2000-08-15,132,0
25533,jflinderset,1949-02-06,148,0
25534,wpingeu,1949-12-31,34,0
25535,istanelandev,1999-02-21,131,0
25536,wjosephiew,1982-10-10,227,0
25537,ntrenowethex,1967-11-10,125,0
25538,pbrokerey,1999-01-31,176,0
25539,gmoyserez,1950-06-03,180,0
25540,mharbottlef0,1995-12-06,129,0
25541,erieff1,1967-03-30,178,0
25542,alervenf2,1970-12-11,15,0
25543,mwasielaf3,1967-10-28,132,0
25544,smcilwrickf4,1984-10-13,194,0
25545,ibrownsteinf5,1987-11-10,238,0
25546,mkobeltf6,1967-06-08,46,0
25547,lwilcef7,1970-07-26,173,0
25548,ahovief8,1983-05-02,207,0
25549,rbettonf9,1983-08-02,21,0
25550,jdyballfa,1985-12-26,148,0
25551,vrossantfb,1971-11-21,46,0
25552,agorewayfc,1971-04-21,194,0
25553,ckernesfd,1991-10-13,46,0
25554,kbriscamfe,1972-07-20,212,0
25555,bfranceschinoff,1987-09-06,132,0
25556,blindenstraussfg,1962-10-29,77,0
25557,dtapsonfh,1990-10-15,102,0
25558,lmitchesonfi,1993-02-18,52,0
25559,mmannixfj,1964-10-09,193,0
25560,jpinkardfk,1959-05-06,132,0
25561,crickesiesfl,1954-06-15,131,0
25562,apargentfm,1965-12-30,220,0
25563,dsiddaleyfn,1960-03-10,46,0
25564,akennfordfo,1992-08-18,132,0
25565,lodyvoyfp,1989-05-14,132,0
25566,asuggefq,1958-11-16,132,0
25567,adarkottfr,1975-11-27,219,0
25568,csolowayfs,1959-07-22,212,0
25569,cravenft,1961-08-19,238,0
25570,bcordreyfu,1973-02-10,91,0
25571,ncochranefv,1965-04-25,173,0
25572,fmcpakefw,1954-11-23,132,0
25573,pyanukfx,1993-02-05,100,0
25574,cthoraldfy,1986-02-01,204,0
25575,tmcatamneyfz,1976-05-06,122,0
25576,gpogsong0,1961-11-13,238,0
25577,hburdgeg1,1977-09-01,219,0
25578,ybrannang2,1987-05-19,66,0
25579,cgiovannig3,1966-03-03,46,0
25580,ngoomesg4,1956-11-22,93,0
25581,aleatherbarrowg5,1984-08-08,162,0
25582,jgosnayg6,1968-08-05,213,0
25583,skayserg7,1967-09-30,9,0
25584,gtommeig8,1959-06-23,52,0
25585,csmyeg9,1952-04-13,238,0
25586,gkeeleyga,1966-05-05,132,0
25587,vbuglargb,1962-03-10,194,0
25588,lstollenberggc,1997-09-02,209,0
25589,jcatchpolegd,1993-07-04,157,0
25590,dmccrossange,1989-10-08,77,0
25591,jgreenwaygf,1953-04-20,77,0
25592,rcomiskeygg,1963-11-25,132,0
25593,ebrundallgh,1971-09-30,132,0
25594,glattingi,1957-08-26,31,0
25595,kweissgj,1963-09-15,212,0
25596,sparnellgk,1960-07-06,207,0
25597,obeckworthgl,1988-02-14,132,0
25598,rdongategm,1971-02-13,157,0
25599,swoolstongn,1998-02-23,100,0
25600,mduxbarrygo,1977-02-18,99,0
25601,fivinsgp,1997-12-31,122,0
25602,dblooregq,1990-05-26,220,0
25603,ibensleygr,1975-12-16,194,0
25604,cdurkings,1957-12-22,227,0
25605,mwanklyngt,1964-02-05,238,0
25606,ureddingsgu,1991-02-18,18,0
25607,lbiggargv,1977-11-28,227,0
25608,hmelloygw,1979-03-29,132,0
25609,agimletgx,1949-11-30,220,0
25610,measleagy,1977-05-24,135,0
25611,bburchallgz,1988-06-13,69,0
25612,knavarreh0,1977-12-20,238,0
25613,iipsleyh1,1957-09-19,46,0
25614,fgibbingsh2,1960-07-29,132,0
25615,ewroughth3,1998-10-04,199,0
25616,rmcguireh4,1961-04-17,227,0
25617,stotherh5,1965-05-29,77,0
25618,lbittlesonh6,1957-06-12,227,0
25619,cdalleyh7,1995-07-27,217,0
25620,disgarh8,1970-10-25,77,0
25621,cnassauh9,1985-03-24,189,0
25622,vcrinidgeha,1998-11-19,227,0
25623,cbreacherhb,1994-08-10,152,0
25624,aherrerohc,1995-06-18,77,0
25625,hosheildshd,1997-06-09,20,0
25626,nuccellihe,1955-05-01,132,0
25627,omcgoonhf,1999-01-06,208,0
25628,gmckernonhg,1956-08-02,238,0
25629,sstquentinhh,1976-03-08,34,0
25630,ibroaderhi,1992-08-30,199,0
25631,kworganhj,1962-10-08,100,0
25632,jlicencehk,1985-08-11,21,0
25633,pgeratthl,1980-09-04,81,0
25634,locarrolhm,1992-09-15,220,0
25635,doflanneryhn,1973-09-23,148,0
25636,adobleho,1950-08-17,104,0
25637,mlabbethp,1967-11-08,212,0
25638,ckearneyhq,1973-12-28,219,0
25639,bmoranhr,2000-03-16,46,0
25640,calderwickhs,1960-10-25,81,0
25641,nromanht,1958-03-13,148,0
25642,mboeterhu,1971-01-17,22,0
25643,fstrognellhv,1975-07-11,124,0
25644,grizonhw,1948-11-28,132,0
25645,pbarczewskihx,1999-07-15,102,0
25646,hsmailehy,1951-06-14,238,0
25647,bsmyleyhz,1949-04-15,132,0
25648,dleethemi0,1982-04-16,204,0
25649,aluski1,1949-10-12,132,0
25650,ebanthorpei2,1977-10-20,238,0
25651,rirlami3,1994-06-18,104,0
25652,lmaccostoi4,1973-01-11,31,0
25653,rramsbothami5,1951-05-22,220,0
25654,czanollii6,1977-03-07,157,0
25655,wrepperi7,1964-06-22,46,0
25656,vmccoskeri8,1999-09-23,132,0
25657,ocathroi9,1978-03-28,77,0
25658,tdudnyia,1984-07-26,132,0
25659,djosskovitzib,1984-09-26,125,0
25660,mlermouthic,1969-08-08,132,0
25661,rwarrilowid,1965-02-02,132,0
25662,cdunbobinie,1983-11-23,100,0
25663,rpickanceif,1968-12-27,132,0
25664,ecalveleyig,2000-09-06,164,0
25665,afrisbyih,1986-09-26,52,0
25666,elillecrapii,1980-10-05,91,0
25667,tkeanij,1969-08-17,238,0
25668,teddieik,1990-03-07,91,0
25669,sminichilloil,1950-11-22,238,0
25670,kgrigolettiim,1993-05-30,194,0
25671,gcathelin,1956-10-04,21,0
25672,slaintonio,1976-03-31,104,0
25673,tmunnip,1992-04-22,107,0
25674,ltawseiq,1981-01-26,16,0
25675,fniscoir,1997-03-01,219,0
25676,gbernhardssonis,1986-09-14,73,0
25677,cartingstallit,1966-08-15,219,0
25678,ksimeneliu,1983-10-06,132,0
25679,spendlingtoniv,1950-04-09,99,0
25680,enewlyniw,1979-08-19,153,0
25681,merteltix,1998-12-05,131,0
25682,cwaumsleyiy,1951-05-15,162,0
25683,uzanittiiz,1995-10-14,132,0
25684,fborsnallj0,1998-09-07,219,0
25685,acarinej1,1981-11-14,132,0
25686,hhurleyj2,1992-06-05,143,0
25687,bboarleysonj3,1996-05-07,113,0
25688,dfaderj4,1951-11-11,44,0
25689,dgilfordj5,1961-02-25,238,0
25690,kpittelj6,1969-12-09,88,0
25691,sloveringj7,1954-11-04,194,0
25692,zpelzj8,1997-12-22,132,0
25693,byewdellj9,1960-08-20,132,0
25694,cwornerja,1975-05-01,131,0
25695,tacorsjb,1973-08-28,125,0
25696,tscalesjc,1988-03-07,204,0
25697,agerlerjd,1968-04-14,204,0
25698,ebamburyje,1962-04-22,238,0
25699,rcharplingjf,1976-05-02,194,0
25700,jimlockjg,1971-07-14,46,0
25701,epitkeathleyjh,1949-07-06,219,0
25702,tbartolomeottiji,1974-12-19,194,0
25703,lhowisonjj,1995-09-12,194,0
25704,ztallynjk,1984-04-10,137,0
25705,elotonjl,1978-09-24,132,0
25706,chuntlyjm,1998-01-10,220,0
25707,hilivejn,1995-05-12,132,0
25708,spursejo,1999-02-23,175,0
25709,fivanyushkinjp,1949-04-03,122,0
25710,jadsheadjq,1964-01-24,132,0
25711,gmccooljr,1959-01-06,60,0
25712,kslorajs,1964-08-02,132,0
25713,plygoejt,1968-10-04,194,0
25714,eplacidoju,1983-03-06,153,0
25715,pgullyjv,1950-05-14,238,0
25716,lsoggeejw,1949-11-20,227,0
25717,hwickersonjx,1948-12-15,174,0
25718,rprendergrassjy,1951-02-25,132,0
25719,astlegerjz,1992-03-18,131,0
25720,cheelisk0,1951-10-11,220,0
25721,asheermank1,2000-04-28,202,0
25722,tsneezumk2,1986-04-02,220,0
25723,mbowmank3,1961-07-30,46,0
25724,ploniek4,1957-02-07,46,0
25725,fdanksk5,2000-02-23,99,0
25726,owoolstonk6,1988-09-14,193,0
25727,zbrewettk7,1962-03-05,62,0
25728,dmatejkak8,1982-11-21,3,0
25729,euttonk9,1980-12-31,46,0
25730,rbuglarka,1988-01-01,238,0
25731,gbeardskb,1992-05-13,132,0
25732,trennisonkc,1970-03-24,216,0
25733,cmilesopkd,1966-06-23,91,0
25734,tlansdaleke,1964-03-13,212,0
25735,tjahnckekf,1954-04-06,153,0
25736,eblakestonkg,1973-06-12,81,0
25737,aespinozakh,1999-06-16,227,0
25738,nhavilleki,1974-05-20,219,0
25739,cgrimsdalekj,1988-01-09,131,0
25740,bchartkk,1950-06-11,132,0
25741,brideoutkl,1949-09-05,122,0
25742,hgumbykm,1986-11-07,77,0
25743,jmunehaykn,1987-02-26,46,0
25744,akenratko,1978-07-17,52,0
25745,mpynnkp,1988-12-07,238,0
25746,nwaleskq,1983-01-06,43,0
25747,wlandeauxkr,1997-12-08,132,0
25748,emcgiffinks,1982-12-26,24,0
25749,gmcsperronkt,1976-02-05,20,0
25750,rmccrackanku,1949-06-30,227,0
25751,dharlingkv,1997-12-07,5,0
25752,kbarthelemykw,1973-02-02,132,0
25753,jreddkx,1970-06-25,132,0
25754,ctortoiseky,1992-08-25,65,0
25755,ggimsonkz,1958-10-20,219,0
25756,gwisniowskil0,1961-06-04,132,0
25757,dhinnerkl1,1949-05-16,132,0
25758,aburderl2,1973-09-20,238,0
25759,tpenrithl3,1960-08-17,137,0
25760,amcfetridgel4,1982-11-04,132,0
25761,ngillibrandl5,1976-06-28,219,0
25762,rbeldoml6,1988-03-14,194,0
25763,kexelll7,1955-05-12,52,0
25764,pcunahl8,1997-07-01,220,0
25765,dvanthoogl9,1988-12-29,220,0
25766,troartyla,1955-06-26,100,0
25767,ohugonnetlb,1965-04-03,77,0
25768,bbazogelc,1989-01-18,132,0
25769,rbartolettild,1992-08-27,132,0
25770,arosenscheinle,1996-08-04,77,0
25771,njandllf,1957-10-30,60,0
25772,aharstonlg,1956-10-08,219,0
25773,abidmeadlh,1959-11-16,132,0
25774,tfilipczynskili,1996-06-24,132,0
25775,btruelocklj,1964-04-13,238,0
25776,tmckeandlk,1976-10-25,219,0
25777,dakhurstll,1965-05-20,73,0
25778,jtebblm,1995-07-13,194,0
25779,cwillsmoreln,1953-12-16,157,0
25780,mcattanachlo,1976-10-10,220,0
25781,dchippinglp,1974-06-29,44,0
25782,mscotchmorelq,1985-11-13,238,0
25783,hshilvocklr,1986-09-28,74,0
25784,hamayals,1970-06-21,111,0
25785,rscallonlt,2000-01-04,194,0
25786,cfurneauxlu,1952-12-22,220,0
25787,kbevingtonlv,1978-07-02,46,0
25788,krasherlw,1977-11-11,220,0
25789,pstudlx,1999-10-16,181,0
25790,ngreensteadly,1973-11-28,66,0
25791,lkarpeevlz,1960-09-06,132,0
25792,domearam0,1952-02-02,162,0
25793,ktrebym1,1955-05-10,102,0
25794,kmorandom2,1956-01-24,204,0
25795,agooderem3,1990-08-04,132,0
25796,gghionem4,1955-09-21,33,0
25797,celesanderm5,1965-09-15,238,0
25798,gfarrandm6,1993-04-20,132,0
25799,gbercherm7,1955-09-02,238,0
25800,sdoveym8,1981-11-03,157,0
25801,vchalklym9,1962-10-01,94,0
25802,ivearma,1972-09-02,132,0
25803,mriponmb,1982-09-19,132,0
25804,scastiglionemc,1991-05-04,104,0
25805,beglaisemd,1975-07-03,132,0
25806,kkynmanme,1970-07-01,119,0
25807,dstudmf,1957-10-03,60,0
25808,jleipoldmg,1977-10-17,166,0
25809,cfermingermh,1980-05-25,194,0
25810,sstreakmi,1975-05-02,220,0
25811,fdellenbrookmj,1973-04-17,132,0
25812,pbranwhitemk,1995-07-13,152,0
25813,jserrierml,1980-05-11,204,0
25814,dlefridgemm,1994-09-27,132,0
25815,erennymn,1978-04-26,132,0
25816,lkitsonmo,1970-08-14,167,0
25817,amcreedymp,1952-01-02,194,0
25818,nhanburrymq,1972-04-10,46,0
25819,lmosenmr,1964-06-11,147,0
25820,bsandayms,1952-01-28,153,0
25821,rlamarmt,1960-06-04,160,0
25822,skirkmanmu,1985-02-01,239,0
